t, 1, 2, 3, 4, 5
98.125,0.891565966413,0.317567353264,0.0850166781782,0.492774768901,0.917122212366
98.25,0.884167121364,0.314931954732,0.0843111496451,0.488685375299,0.909511283511
98.375,0.876829677166,0.312318426601,0.083611476087,0.484629918378,0.901963515528
98.5,0.86955312427,0.309726587375,0.0829176089149,0.480608116507,0.894478384262
98.625,0.862336957356,0.307156257065,0.0822294999434,0.476619690393,0.88705536991
98.75,0.8551806753,0.304607257173,0.0815471013869,0.47266436306,0.879693956982
98.875,0.848083781135,0.302079410686,0.0808703658564,0.468741859831,0.872393634266
99.0,0.841045782018,0.299572542057,0.0801992463559,0.464851908308,0.865153894792
99.125,0.834066189196,0.297086477197,0.0795336962798,0.460994238355,0.857974235796
99.25,0.827144517972,0.294621043462,0.0788736694091,0.457168582075,0.85085415869
99.375,0.820280287672,0.29217606964,0.0782191199082,0.453374673798,0.84379316902
99.5,0.81347302161,0.28975138594,0.077570002322,0.449612250055,0.818475137548
99.625,0.806722247058,0.28734682398,0.0769262715727,0.445881049566,0.811682851899
99.75,0.800027495208,0.284962216777,0.0762878829566,0.442180813218,0.804946933442
99.875,0.793388301144,0.282597398731,0.0756547921407,0.438511284048,0.7982669144
100.0,0.786804203809,0.280252205618,0.0750269551603,0.434872207227,0.791642330881
100.125,0.780274745971,0.277926474576,0.0744043284152,0.43126333004,0.785072722842
100.25,0.773799474193,0.275620044096,0.0737868686673,0.427684401868,0.778557634058
100.375,0.767377938801,0.273332754007,0.0731745330371,0.424135174174,0.772096612089
100.5,0.761009693851,0.271064445469,0.0725672790011,0.420615400482,0.765689208251
100.625,0.754694297103,0.26881496096,0.0719650643887,0.417124836362,0.759334977582
100.75,1.74843130998,0.266584144265,0.0713678473791,0.413663239412,0.753033478814
100.875,1.7339215902,0.264371840465,0.0707755864987,0.410230369242,0.746784274341
101.0,1.71953228234,0.262177895926,0.0701882406181,0.406825987457,0.740586930186
101.125,1.70526238713,0.260002158291,0.069605768949,0.40344985764,0.734441015977
101.25,1.6911109136,0.257844476466,0.0690281310418,0.400101745337,0.728346104911
101.375,1.67707687902,0.255704700611,0.0684552867826,0.396781418038,0.722301773729
101.5,1.66315930878,0.25358268213,0.0678871963903,0.393488645163,0.716307602682
101.625,1.64935723638,0.251478273659,0.0673238204139,0.390223198047,0.710363175507
101.75,1.63566970334,0.249391329059,0.0667651197298,0.386984849921,0.704468079393
101.875,1.62209575913,0.2473217034,0.0662110555393,0.383773375898,0.698621904957
102.0,1.60863446111,0.24526925296,0.0656615893653,0.380588552959,0.692824246212
102.125,1.59528487447,0.243233835205,0.0651166830503,0.377430159933,0.68707470054
102.25,1.58204607214,0.241215308786,0.0645762987533,0.374297977486,0.681372868665
102.375,1.56891713475,0.239213533527,0.0640403989475,0.371191788105,0.675718354624
102.5,1.55589715058,0.237228370416,0.0635089464173,0.368111376081,0.670110765741
102.625,1.54298521544,0.235259681592,0.0629819042562,0.365056527494,0.664549712596
102.75,1.53018043268,0.233307330341,0.0624592358637,0.362027030202,0.659034809004
102.875,1.51748191306,0.231371181081,0.0619409049433,0.359022673822,0.653565671984
103.0,1.50488877473,0.229451099357,0.0614268754995,0.356043249716,0.648141921731
103.125,1.49240014318,0.22754695183,0.0609171118356,0.353088550979,0.642763181594
103.25,1.48001515113,0.225658606266,0.0604115785512,0.350158372421,0.637429078047
103.375,1.4677329385,0.223785931529,0.0599102405396,0.347252510559,0.632139240665
103.5,1.45555265236,0.221928797572,0.0594130629854,0.344370763593,0.626893302095
103.625,1.44347344685,0.220087075426,0.0589200113623,0.341512931402,0.621690898034
103.75,1.43149448313,0.218260637193,0.0584310514303,0.338678815525,0.616531667203
103.875,1.41961492932,0.216449356036,0.0579461492336,0.335868219145,0.611415251318
104.0,1.40783396046,0.214653106172,0.0574652710985,0.333080947083,0.606341295071
104.125,1.39615075841,0.21287176286,0.0569883836302,0.330316805775,0.601309446102
104.25,1.38456451183,0.211105202394,0.0565154537114,0.327575603268,0.596319354975
104.375,1.37307441613,0.209353302097,0.0560464484997,0.324857149197,0.591370675155
104.5,1.36167967336,0.207615940308,0.055581335425,0.322161254782,0.58646306298
104.625,1.35037949223,0.205892996376,0.0551200821876,0.319487732806,0.581596177642
104.75,1.339173088,0.204184350651,0.0546626567558,0.316836397606,0.576769681161
104.875,1.32805968244,0.202489884477,0.0542090273638,0.31420706506,0.571983238362
105.0,1.31703850377,0.200809480183,0.0537591625093,0.311599552577,0.567236516852
105.125,1.30610878665,0.199143021071,0.0533130309517,0.309013679076,0.562529186994
105.25,1.29526977205,0.197490391416,0.0528706017093,0.306449264983,0.557860921889
105.375,1.28452070725,0.195851476451,0.0524318440577,0.303906132212,0.55323139735
105.5,1.27386084581,0.194226162362,0.0519967275275,0.301384104155,0.54864029188
105.625,1.26328944743,0.192614336279,0.051565221902,0.298883005671,0.544087286652
