t, 1, 2, 3, 4, 5
24.75,0.367879441171,0.0,0.0,0.704688089719,0.0
24.875,0.364826517345,0.0,0.0,0.698840089481,0.0
25.0,0.36179892884,0.0,0.0,0.693040620086,0.0
25.125,0.358796465406,0.0,0.0,0.687289278791,0.0
25.25,0.355818918537,0.0,0.0,0.681585666194,1.0
25.375,0.352866081459,0.0,0.0,0.675929386209,0.991701292639
25.5,0.349937749111,0.0,0.0,0.670320046036,0.983471453822
25.625,0.347033718137,0.0,0.0,0.664757256135,0.975309912028
25.75,0.344153786865,0.0,0.0,0.6592406302,0.967216100482
25.875,0.341297755301,0.0,0.0,0.65376978513,0.959189457109
26.0,0.338465425107,0.0,0.0,0.648344341002,0.951229424501
26.125,0.335656599592,0.0,0.0,0.642963921046,0.943335449873
26.25,0.332871083698,0.0,0.0,0.637628151622,0.935506985032
26.375,0.330108683985,0.0,0.0,0.632336662186,0.927743486329
26.5,0.32736920862,0.0,0.0,0.627089085273,0.920044414629
26.625,0.324652467358,0.0,0.0,0.621885056465,0.912409235273
26.75,0.321958271538,0.0,0.0,1.61672421437,0.904837418036
26.875,0.31928643406,0.0,0.0,1.60330749323,0.897328437094
27.0,0.316636769379,0.0,0.0,1.59000211353,0.889881770988
27.125,0.31400909349,0.0,0.0,1.57680715129,0.882496902585
27.25,0.311403223915,0.0,0.0,1.56372169018,0.875173319043
27.375,0.308818979688,0.0,0.0,1.55074482148,0.867910511778
27.5,0.306256181348,0.0,0.0,1.53787564401,0.860707976425
27.625,0.303714650921,0.0,0.0,1.52511326408,0.853565212805
27.75,0.301194211912,0.0,0.0,1.51245679541,0.846481724891
27.875,0.298694689289,0.0,0.0,1.49990535907,0.839457020769
28.0,0.296215909472,0.0,0.0,1.48745808343,0.832490612612
28.125,0.293757700324,0.0,0.0,1.47511410408,0.825582016637
28.25,0.291319891133,0.0,0.0,1.46287256381,0.818730753078
28.375,0.288902312608,0.0,0.0,1.45073261249,0.811936346151
28.5,1.28650479686,0.0,0.0,1.43869340708,0.805198324018
28.625,1.27582847003,0.0,0.0,1.42675411151,0.798516218759
28.75,1.26524074292,0.0,0.0,1.41491389667,0.791889566337
28.875,1.25474088025,0.0,0.0,1.4031719403,0.785317906563
29.0,1.24432815287,0.0,0.0,1.39152742699,0.778800783071
29.125,1.23400183767,0.0,0.0,1.37997954809,0.77233774328
29.25,1.22376121753,0.0,0.0,1.36852750165,0.765928338365
29.375,1.21360558131,0.0,0.0,1.3571704924,0.759572123225
29.5,1.20353422374,0.0,0.0,1.34590773164,0.753268656455
29.625,1.19354644542,0.0,0.0,1.33473843724,0.74701750031
29.75,1.18364155275,0.0,0.0,1.32366183355,0.740818220682
29.875,1.17381885788,0.0,0.0,1.31267715135,0.73467038706
30.0,1.16407767868,0.0,0.0,1.30178362781,0.728573572511
30.125,1.15441733868,0.0,0.0,1.29098050643,0.722527353642
30.25,1.14483716701,0.0,0.0,1.280267037,0.716531310574
30.375,1.13533649839,0.0,0.0,1.26964247552,0.710585026912
30.5,1.12591467303,0.0,0.0,1.25910608416,0.704688089719
30.625,1.11657103665,0.0,0.0,1.24865713123,0.698840089481
30.75,1.10730494037,0.0,0.0,1.23829489111,0.693040620086
30.875,1.09811574071,0.0,0.0,1.22801864418,0.687289278791
31.0,1.08900279953,0.0,0.0,1.21782767682,0.681585666194
31.125,1.07996548398,0.0,0.0,1.20772128131,0.675929386209
31.25,1.07100316647,0.0,0.0,1.19769875582,0.670320046036
31.375,1.0621152246,0.0,0.0,1.18775940434,0.664757256135
31.5,1.05330104117,0.0,0.0,1.17790253663,0.6592406302
31.625,1.04456000407,0.0,0.0,1.16812746818,0.65376978513
31.75,1.03589150627,0.0,0.0,1.15843352016,0.648344341002
31.875,1.0272949458,0.0,0.0,1.14882001938,0.642963921046
32.0,1.01876972568,0.0,0.0,1.13928629823,0.637628151622
32.125,1.01031525385,0.0,0.0,1.12983169464,0.632336662186
32.25,1.00193094322,0.0,0.0,1.12045555204,0.627089085273
32.375,0.993616211526,0.0,0.0,1.1111572193,0.621885056465
32.5,0.985370481357,0.0,0.0,1.1019360507,0.616724214369
32.625,0.97719318009,0.0,0.0,1.09279140589,0.611606200592
32.75,0.969083739853,0.0,0.0,1.0837226498,0.606530659713
32.875,0.961041597488,0.0,0.0,1.07472915267,0.601497239262
33.0,0.953066194508,0.0,0.0,2.06581028994,0.596505589695
33.125,0.945156977064,0.0,0.0,2.04866673488,0.591555364367
33.25,0.937313395901,0.0,0.0,2.03166544917,0.58664621951
33.375,0.929534906323,0.0,0.0,2.01480525215,0.58177781421
33.5,0.921820968154,0.0,0.0,1.99808497297,0.57694981038
33.625,0.9141710457,0.0,0.0,1.9815034505,0.572161872742
33.75,0.906584607713,0.0,0.0,1.96505953323,0.567413668797
33.875,0.899061127356,0.0,0.0,1.94875207921,0.562704868807
34.0,0.89160008216,0.0,0.0,1.93257995599,0.55803514577
34.125,0.884200953995,0.0,0.0,1.91654204048,0.553404175398
34.25,0.87686322903,0.0,0.0,1.90063721894,0.548811636094
34.375,0.869586397696,0.0,0.0,1.88486438686,0.54425720893
34.5,0.862369954656,0.0,0.0,1.8692224489,0.539740577624
34.625,0.855213398766,0.0,0.0,1.85371031881,0.535261428519
34.75,0.848116233038,0.0,0.0,1.83832691934,0.530819450562
34.875,0.841077964612,0.0,0.0,1.8230711822,0.52641433528
35.0,0.834098104716,0.0,0.0,1.80794204796,0.522045776761
35.125,0.827176168634,0.0,0.0,1.79293846598,0.517713471631
35.25,0.820311675675,0.0,0.0,1.77805939433,0.513417119033
35.375,0.813504149133,0.0,0.0,1.76330379975,0.509156420608
35.5,0.806753116262,0.0,0.0,1.74867065753,0.504931080472
35.625,0.800058108238,0.0,0.0,1.73415895147,0.500740805198
35.75,0.793418660126,0.0,0.0,1.71976767381,0.496585303791
35.875,0.786834310851,0.0,0.0,1.70549582516,0.492464287675
36.0,0.780304603163,0.0,0.0,1.6913424144,0.488377470666
36.125,0.773829083609,0.0,0.0,1.67730645866,0.484324568955
36.25,0.767407302496,0.0,0.0,1.6633869832,0.48030530109
36.375,0.761038813866,0.0,0.0,1.6495830214,0.476319387952
36.5,0.75472317546,0.0,0.0,1.63589361464,0.472366552741
36.625,0.748459948688,0.0,0.0,1.62231781225,0.468446520953
36.75,0.742248698602,0.0,0.0,1.60885467148,0.464559020361
36.875,0.736088993863,0.0,0.0,1.59550325738,0.460703780999
37.0,0.729980406711,0.0,0.0,1.58226264275,0.45688053514
37.125,0.723922512937,0.0,0.0,1.56913190811,0.45308901728
37.25,0.71791489185,0.0,0.0,1.55611014159,0.449328964117
37.375,0.711957126252,0.0,0.0,1.54319643891,0.445600114535
37.5,0.706048802408,0.0,0.0,1.53038990326,0.441902209585
37.625,0.700189510014,0.0,0.0,1.5176896453,0.438234992465
37.75,0.694378842173,0.0,0.0,1.50509478307,0.434598208507
37.875,0.688616395364,0.0,0.0,1.49260444192,0.430991605155
38.0,0.682901769415,0.0,0.0,1.48021775445,0.427414931949
38.125,0.677234567474,0.0,0.0,1.46793386047,0.423867940507
38.25,0.671614395984,0.0,0.0,1.45575190694,0.420350384509
38.375,0.666040864652,0.0,0.0,1.44367104787,0.416862019679
38.5,0.660513586426,0.0,0.0,1.43169044432,0.413402603767
38.625,0.655032177464,0.0,0.0,1.41980926429,0.409971896536
38.75,0.649596257111,0.0,0.0,1.4080266827,0.406569659741
38.875,0.64420544787,0.0,0.0,1.3963418813,0.403195657113
39.0,0.638859375378,0.0,0.0,1.38475404865,0.399849654345
39.125,0.633557668377,0.0,0.0,1.37326238004,0.396531419075
39.25,0.62829995869,0.0,0.0,1.36186607742,0.393240720869
39.375,0.623085881198,0.0,0.0,1.35056434937,0.389977331204
39.5,0.617915073809,0.0,0.0,1.33935641107,1.38674102345
39.625,0.612787177438,0.0,0.0,1.32824148416,1.37523286552
39.75,0.607701835978,0.0,0.0,1.31721879678,1.36382021041
39.875,0.602658696278,0.0,0.0,1.30628758345,1.35250226559
40.0,0.597657408119,0.0,0.0,1.29544708507,1.34127824508
40.125,0.592697624187,0.0,0.0,1.28469654881,1.33014736944
40.25,1.58777900005,0.0,0.0,1.2740352281,1.31910886567
40.375,1.57460248677,0.0,0.0,1.26346238257,1.30816196722
40.5,1.56153532153,0.0,0.0,1.252977278,1.29730591387
40.625,1.54857659686,0.0,0.0,1.24257918624,1.28653995173
40.75,1.53572541286,0.0,0.0,1.2322673852,1.27586333317
40.875,1.52298087707,0.0,0.0,1.22204115878,1.26527531673
41.0,1.51034210445,0.0,0.0,1.21189979682,1.25477516715
41.125,1.49780821731,0.0,0.0,1.20184259505,1.24436215523
41.25,1.48537834523,0.0,0.0,1.19186885506,1.23403555785
41.375,1.47305162503,0.0,0.0,1.18197788422,1.22379465789
41.5,1.46082720066,0.0,0.0,1.17216899565,1.21363874415
41.625,1.44870422322,0.0,0.0,1.16244150818,1.20356711137
41.75,1.43668185082,0.0,0.0,1.15279474628,1.19357906012
41.875,1.42475924857,0.0,0.0,1.14322804003,1.18367389679
42.0,1.4129355885,0.0,0.0,1.13374072508,1.17385093351
42.125,1.40121004953,0.0,0.0,1.12433214258,1.16410948813
42.25,1.38958181738,0.0,0.0,1.11500163915,1.15444888415
42.375,1.37805008452,0.0,0.0,1.10574856684,1.1448684507
42.5,1.36661405014,0.0,0.0,1.09657228307,1.13536752246
42.625,1.35527292007,0.0,0.0,1.08747215059,1.12594543964
42.75,1.34402590671,0.0,0.0,1.07844753745,1.11660154793
42.875,1.33287222902,0.0,0.0,1.06949781694,1.10733519845
43.0,1.32181111244,0.0,0.0,1.06062236753,1.09814574768
43.125,1.31084178883,0.0,0.0,1.05182057288,1.08903255748
43.25,1.29996349643,0.0,0.0,1.04309182175,1.07999499498
43.375,1.2891754798,0.0,0.0,1.03443550797,1.07103243257
43.5,1.27847698975,0.0,0.0,1.02585103041,1.06214424784
43.625,1.26786728335,0.0,0.0,1.01733779291,1.05332982355
43.75,1.25734562379,0.0,0.0,1.00889520428,1.04458854759
43.875,1.2469112804,0.0,0.0,1.00052267822,1.03591981292
44.0,1.23656352858,0.0,0.0,0.992219633305,1.02732301754
44.125,1.22630164973,0.0,0.0,0.98398549293,1.01879756445
44.25,1.2161249312,0.0,0.0,0.975819685276,1.01034286161
44.375,1.20603266628,0.0,0.0,0.967721643271,1.00195832186
44.5,1.19602415411,0.0,0.0,0.959690804547,0.993643362962
44.625,1.18609869966,0.0,0.0,0.951726611402,0.985397407472
44.75,1.17625561365,0.0,0.0,0.943828510767,0.977219882753
44.875,1.16649421253,0.0,0.0,0.935995954157,0.969110220918
45.0,1.15681381843,0.0,0.0,0.928228397642,0.961067858794
45.125,1.14721375907,0.0,0.0,0.920525301806,0.95309223788
45.25,1.13769336781,0.0,0.0,0.912886131707,0.94518280431
45.375,1.12825198348,0.0,0.0,0.905310356846,0.937339008814
45.5,1.11888895044,0.0,0.0,0.897797451124,0.929560306682
45.625,1.10960361847,0.0,0.0,0.890346892807,0.921846157722
45.75,1.10039534275,0.0,0.0,0.882958164494,0.914196026227
45.875,1.09126348382,0.0,0.0,0.875630753075,0.906609380935
46.0,1.08220740752,0.0,0.0,1.8683641497,0.899085694991
46.125,1.07322648494,0.0,0.0,1.85285914238,0.891624445916
46.25,1.06432009241,0.0,0.0,1.83748280657,0.884225115563
46.375,1.05548761142,0.0,0.0,1.82223407448,0.876887190088
46.5,1.04672842861,0.0,0.0,1.80711188715,0.869610159909
46.625,1.0380419357,0.0,0.0,1.79211519443,0.862393519673
46.75,1.02942752944,0.0,0.0,1.77724295488,0.855236768223
46.875,1.02088461163,0.0,0.0,1.76249413568,0.84813940856
47.0,1.01241258899,0.0,0.0,1.74786771263,0.841100947806
47.125,1.00401087318,0.0,0.0,1.73336266997,0.834120897179
47.25,0.995678880757,0.0,0.0,1.71897800042,0.82719877195
47.375,0.9874160331,0.0,0.0,1.70471270504,0.820334091412
47.5,0.979221756398,0.0,0.0,1.69056579316,0.813526378849
47.625,0.9710954816,0.0,0.0,1.67653628237,0.8067751615
47.75,0.963036644378,0.0,0.0,1.66262319838,0.800079970529
47.875,0.955044685088,0.0,0.0,1.64882557501,0.793440340988
48.0,0.94711904873,1.0,0.0,1.63514245407,0.78685581179
48.125,0.939259184909,0.991701292639,0.0,1.62157288535,0.780325925672
48.25,0.931464547797,0.983471453822,0.0,1.60811592651,0.773850229169
48.375,0.923734596097,0.975309912028,0.0,1.59477064304,0.767428272576
48.5,0.916068793005,0.967216100482,0.0,1.58153610816,0.761059609921
48.625,0.908466606169,0.959189457109,0.0,1.56841140282,0.754743798934
48.75,0.900927507657,0.951229424501,0.0,1.55539561556,0.748480401014
48.875,0.893450973918,0.943335449873,0.0,1.54248784252,0.7422689812
49.0,0.886036485744,0.935506985032,0.0,1.52968718731,0.736109108142
49.125,0.878683528237,0.927743486329,0.0,1.51699276099,0.730000354068
49.25,0.871391590773,0.920044414629,0.0,1.50440368199,0.723942294756
49.375,0.864160166964,0.912409235273,0.0,1.49191907608,0.717934509505
49.5,0.856988754626,0.904837418036,0.0,1.47953807626,0.711976581106
49.625,0.849876855739,0.897328437094,0.0,1.46725982274,0.706068095812
49.75,0.84282397642,0.889881770988,0.0,1.45508346285,0.700208643308
49.875,0.835829626883,0.882496902585,0.0,1.443008151,0.694397816685
50.0,0.828893321406,0.875173319043,0.0,1.43103304864,0.688635212412
50.125,0.822014578298,0.867910511778,0.0,1.41915732414,0.682920430306
50.25,0.815192919866,0.860707976425,0.0,1.40738015281,0.677253073504
50.375,0.808427872381,0.853565212805,0.0,1.39570071678,0.671632748437
50.5,0.801718966046,0.846481724891,0.0,1.38411820497,0.666059064804
50.625,0.795065734961,0.839457020769,0.0,1.37263181303,0.66053163554
50.75,0.788467717093,0.832490612612,0.0,1.3612407433,0.655050076794
50.875,0.781924454246,0.825582016637,0.0,1.34994420472,0.6496140079
51.0,0.775435492021,0.818730753078,0.0,1.33874141281,0.64422305135
51.125,0.769000379796,0.811936346151,0.0,1.3276315896,0.638876832772
51.25,0.762618670683,0.805198324018,0.0,1.31661396355,0.633574980897
51.375,0.756289921507,0.798516218759,0.0,1.30568776956,0.628317127539
51.5,0.750013692768,0.791889566337,0.0,1.29485224885,0.623102907568
51.625,0.743789548615,0.785317906563,0.0,1.28410664897,0.617931958882
51.75,0.737617056813,0.778800783071,0.0,1.27345022367,0.612803922386
51.875,0.731495788714,0.77233774328,0.0,1.26288223292,0.607718441964
52.0,0.725425319227,0.765928338365,0.0,1.25240194284,0.602675164457
52.125,0.719405226791,0.759572123225,0.0,1.24200862562,0.597673739633
52.25,0.71343509334,0.753268656455,0.0,1.23170155949,0.59271382017
52.375,0.707514504279,0.74701750031,0.0,1.22148002869,0.587795061628
52.5,0.701643048454,0.740818220682,0.0,1.21134332339,0.582917122423
52.625,0.695820318123,0.73467038706,0.0,1.20129073963,0.578079663808
52.75,0.690045908927,0.728573572511,0.0,1.19132157933,0.573282349847
52.875,0.684319419863,0.722527353642,0.0,1.18143515017,0.56852484739
53.0,0.678640453256,0.716531310574,0.0,1.17163076559,0.563806826054
53.125,0.673008614731,0.710585026912,0.0,1.16190774473,0.559127958197
53.25,0.667423513186,0.704688089719,0.0,1.15226541238,0.554487918894
53.375,0.661884760764,0.698840089481,0.0,1.14270309892,0.54988638592
53.5,0.656391972828,0.693040620086,0.0,1.1332201403,0.545323039721
53.625,0.650944767931,0.687289278791,0.0,1.12381587798,0.540797563397
53.75,0.645542767794,0.681585666194,0.0,1.11448965888,0.536309642677
53.875,0.640185597275,0.675929386209,0.0,1.10524083534,0.531858965898
54.0,0.634872884346,0.670320046036,0.0,1.09606876509,0.527445223982
54.125,0.629604260067,0.664757256135,0.0,1.08697281116,0.523068110419
54.25,0.62437935856,0.6592406302,0.0,1.07795234189,0.518727321241
54.375,0.619197816981,0.65376978513,0.0,1.06900673086,0.514422555002
54.5,0.614059275499,0.648344341002,0.0,1.06013535683,0.510153512758
54.625,0.608963377269,0.642963921046,0.0,1.05133760374,0.505919898046
54.75,0.603909768408,0.637628151622,1.0,1.04261286063,0.501721416864
54.875,0.598898097967,0.632336662186,0.991701292639,1.03396052161,0.497557777649
55.0,0.593928017913,0.627089085273,0.983471453822,1.02537998582,0.493428691257
55.125,0.588999183099,0.621885056465,0.975309912028,1.01687065738,0.489333870945
55.25,0.584111251242,0.616724214369,0.967216100482,1.00843194537,0.485273032348
55.375,0.579263882902,0.611606200592,0.959189457109,1.00006326376,0.481245893462
55.5,0.574456741453,0.606530659713,0.951229424501,0.991764031393,0.477252174623
55.625,0.569689493064,0.601497239262,0.943335449873,0.983533671925,0.473291598489
55.75,0.564961806674,0.596505589695,0.935506985032,0.975371613802,0.469363890016
55.875,0.56027335397,0.591555364367,0.927743486329,0.967277290211,0.465468776447
56.0,0.555623809363,0.58664621951,0.920044414629,0.959250139042,0.461605987286
56.125,0.551012849967,0.58177781421,0.912409235273,0.951289602852,0.457775254281
56.25,0.546440155573,0.57694981038,0.904837418036,0.943395128822,0.453976311409
56.375,0.541905408631,0.572161872742,0.897328437094,0.935566168722,0.450208894852
56.5,0.537408294227,0.567413668797,0.889881770988,0.927802178871,0.446472742982
56.625,0.53294850006,0.562704868807,0.882496902585,0.9201026201,0.442767596343
56.75,0.52852571642,0.55803514577,0.875173319043,0.912466957713,0.439093197632
