t, 1, 2, 3, 4, 5
24.875,-0.570255772046,0.177646256728,0.254578210304,0.0,-0.746869561205
25.0,-0.565523386272,0.17617202243,0.252465540236,0.0,-0.740671509279
25.125,-0.560830273184,0.17471002237,0.250370402599,0.0,-0.734524893173
25.25,-0.556176106868,0.173260155022,0.248292651896,0.0,-0.728429286035
25.375,-0.551560564115,0.171822319698,0.246232143838,0.0,-0.722384264557
25.5,-0.546983324402,0.170396416548,0.244188735333,0.0,-0.716389408943
25.625,-0.542444069861,0.168982346552,0.242162284478,0.0,-0.710444302882
25.75,-0.537942485266,0.167580011509,0.240152650545,0.0,-0.704548533516
25.875,-0.533478258003,0.166189314034,0.238159693976,0.0,-0.698701691414
26.0,-0.529051078057,0.16481015755,0.236183276371,0.0,-0.692903370545
26.125,-0.524660637981,0.163442446282,0.234223260476,0.0,-0.687153168243
26.25,-0.520306632882,0.16208608525,0.23227951018,0.0,-0.681450685187
26.375,-0.515988760398,0.160740980262,0.230351890499,0.0,-0.67579552537
26.5,-0.511706720674,0.159407037905,0.22844026757,0.0,-0.670187296069
26.625,-0.507460216344,0.158084165547,0.22654450864,0.0,-0.664625607822
26.75,-0.503248952511,0.156772271318,0.224664482059,0.0,-0.659110074398
26.875,-0.499072636725,0.155471264116,0.222800057268,0.0,-0.653640312772
27.0,-0.49493097896,0.154181053592,0.220951104792,0.0,-0.648215943097
27.125,-0.490823691602,0.152901550148,0.219117496232,0.0,-0.642836588678
27.25,-0.48675048942,0.151632664928,0.217299104254,0.0,-0.637501875947
27.375,-0.48271108955,0.150374309816,0.215495802578,0.0,-0.632211434437
27.5,-0.478705211478,0.149126397424,0.213707465974,0.0,-0.626964896752
27.625,-0.474732577016,0.147888841092,0.211933970253,0.0,-0.621761898548
27.75,-0.470792910284,0.146661554878,0.210175192254,0.0,-0.616602078504
27.875,-0.466885937694,0.145444453552,0.208431009839,0.0,-0.611485078296
28.0,-0.463011387926,0.144237452595,0.206701301884,0.0,-0.606410542576
28.125,-0.459168991913,0.143040468186,0.204985948268,0.0,-0.601378118942
28.25,-0.45535848282,0.141853417199,0.20328482987,0.0,-0.59638745792
28.375,-0.451579596026,0.140676217202,0.201597828556,0.0,-0.591438212932
28.5,-0.447832069109,0.139508786443,0.199924827172,0.0,-0.586530040281
28.625,-0.44411564182,0.13835104385,0.198265709537,0.0,-0.581662599118
28.75,-0.440430056074,0.137202909024,0.196620360434,0.0,-0.576835551425
28.875,-0.436775055926,0.136064302232,0.194988665602,0.0,-0.572048561989
29.0,-0.433150387554,0.134935144406,0.193370511727,0.0,-0.567301298376
29.125,-0.429555799244,0.13381535713,0.191765786438,0.0,-0.562593430916
29.25,-0.425991041371,0.132704862641,0.190174378295,0.0,-0.557924632669
29.375,-0.42245586638,0.13160358382,0.188596176782,0.0,-0.553294579413
29.5,-0.418950028772,0.13051144419,0.187031072301,0.0,-0.548702949614
29.625,-0.415473285085,0.129428367908,0.185478956165,0.0,-0.544149424407
29.75,-0.412025393875,0.128354279758,0.183939720586,0.0,-1.41463368757
29.875,-0.408606115706,0.127289105152,0.182413258672,0.0,-1.40289405658
30.0,-0.405215213126,0.126232770118,0.18089946442,0.0,-1.39125184934
30.125,-0.401852450654,0.125185201299,0.179398232703,0.0,-1.37970625738
30.25,-0.148517594764,0.124146325948,0.177909459269,0.0,-1.3682564789
30.375,-0.147285090707,0.123116071919,0.176433040729,0.0,-1.35690171879
30.5,-0.14606281484,0.122094367667,0.174968874556,0.0,-1.34564118851
30.625,-0.144850682284,0.121081142239,0.173516859068,0.0,-1.33447410607
30.75,-0.76864860886,0.120076325272,0.172076893433,0.0,-1.32339969599
30.875,-0.762269818992,0.119079846988,0.17064887765,0.0,-1.31241718919
31.0,-0.755943964834,0.118091638185,0.169232712553,0.0,-1.301525823
31.125,-0.749670607088,0.117111630238,0.167828299796,0.0,-1.29072484107
31.25,-0.743449310103,0.86613975509,0.166435541849,0.0,-1.28001349333
31.375,-0.73727964184,0.858951914729,0.165054341993,0.0,-1.26939103593
31.5,-0.731161173849,0.851823724151,0.16368460431,0.0,-1.2588567312
31.625,-0.725093481234,0.844754688341,0.162326233679,0.0,-1.24840984758
31.75,-0.719076142624,0.837744316391,0.160979135769,0.0,-1.23804965958
31.875,-0.713108740146,0.830792121466,0.15964321703,0.0,-1.22777544776
32.0,-0.707190859394,0.823897620772,0.15831838469,0.0,-1.21758649861
32.125,-0.701322089404,0.817060335521,0.157004546745,0.0,-1.20748210457
32.25,-0.695502022618,0.8102797909,0.155701611957,0.0,-1.19746156395
32.375,-0.689730254863,0.803555516035,0.154409489844,0.0,-1.18752418085
32.5,-0.68400638532,0.796887043959,0.153128090674,0.0,-1.17766926519
32.625,-0.678330016495,0.790273911581,0.151857325461,0.0,-1.16789613259
32.75,-0.672700754194,0.783715659654,0.150597105956,0.0,-1.15820410436
32.875,-0.667118207493,0.77721183274,0.149347344644,0.0,-1.14859250743
33.0,-0.661581988714,0.770761979183,0.148107954736,0.0,-1.13906067433
33.125,-0.656091713394,0.764365651073,0.146878850162,0.0,-1.12960794313
33.25,-0.650647000263,0.758022404217,0.145659945567,0.0,-1.12023365738
33.375,-0.645247471212,0.751731798112,0.144451156304,0.0,-1.11093716608
33.5,-0.639892751273,0.745493395905,0.64325239843,0.0,-1.10171782364
33.625,-0.634582468588,0.739306764373,0.637914235016,0.0,-1.09257498983
33.75,-0.629316254384,0.733171473885,0.632620371458,0.0,-1.08350802972
33.875,-0.624093742952,0.727087098378,0.627370440125,0.0,-1.07451631366
34.0,-0.618914571613,0.721053215322,0.622164076435,0.0,-1.06559921721
34.125,-0.613778380702,0.715069405697,0.617000918834,0.0,-1.05675612115
34.25,-0.608684813536,0.709135253956,0.611880608767,0.0,-1.04798641134
34.375,-0.603633516393,0.703250348004,0.606802790655,0.0,-1.0392894788
34.5,-0.598624138487,0.697414279164,0.60176711187,0.0,-1.03066471955
34.625,-0.593656331942,0.691626642152,0.596773222709,0.0,-1.02211153466
34.75,-0.588729751771,0.685887035045,0.591820776373,0.0,-1.01362933014
34.875,-0.583844055846,0.680195059259,0.586909428939,0.0,-1.00521751696
35.0,-0.578998904882,0.674550319514,0.582038839341,0.0,-0.996875510948
35.125,-0.574193962408,0.668952423812,0.57720866934,0.0,-0.988602732807
35.25,-0.569428894745,0.663400983408,0.572418583507,0.0,-0.980398608031
35.375,-0.564703370985,0.657895612783,0.567668249195,0.0,-0.972262566885
35.5,-0.560017062963,0.652435929619,0.562957336516,0.0,-0.964194044365
35.625,-0.55536964524,0.647021554767,0.558285518324,0.0,-0.956192480151
35.75,-0.550760795077,0.641652112228,0.553652470183,0.0,-0.948257318578
35.875,-0.546190192413,0.636327229121,0.549057870354,0.0,-0.940388008588
36.0,-0.541657519843,0.63104653566,0.544501399763,0.0,-1.8075840037
36.125,-0.537162462596,0.62580966513,0.539982741989,0.0,-1.79258339302
36.25,-0.532704708513,0.620616253855,0.535501583233,0.0,-1.77770726802
36.375,-0.528283948027,0.615465941181,0.531057612302,0.0,-1.76295459563
36.5,-0.523899874139,0.610358369444,0.526650520586,0.0,-1.74832435135
36.625,-0.519552182397,0.605293183951,0.522280002034,0.0,-1.73381551919
36.75,-0.515240570876,0.600270032949,0.517945753137,0.0,-1.71942709157
36.875,-0.510964740158,0.595288567608,0.513647472902,0.0,-1.70515806931
37.0,-1.13172439331,0.59034844199,0.509384862838,0.0,-1.69100746149
37.125,-1.12233254375,0.585449313029,0.505157626927,0.0,-1.67697428542
37.25,-1.11301863441,0.580590840505,0.50096547161,0.0,-1.66305756658
37.375,-1.10378201848,0.575772687023,0.496808105763,0.0,-1.64925633851
37.5,-1.09462205452,0.570994517987,0.492685240679,0.0,-1.63556964279
37.625,-1.08553810641,0.566256001578,0.488596590045,0.0,-1.62199652896
37.75,-1.07652954334,0.561556808729,0.484541869927,0.0,-1.60853605442
37.875,-1.06759573969,0.556896613107,0.480520798744,0.0,-1.59518728443
38.0,-1.05873607507,0.552275091084,0.476533097254,0.0,-1.58194929197
38.125,-1.04994993421,0.547691921721,0.472578488532,0.0,-1.56882115773
38.25,-1.04123670696,0.543146786738,0.468656697951,0.0,-1.55580197004
38.375,-1.03259578824,0.538639370501,0.464767453162,0.0,-1.54289082478
38.5,-1.02402657797,0.784169359992,0.460910484077,0.0,-1.53008682534
38.625,-1.01552848107,0.777661767952,0.45708552285,0.0,-1.51738908253
38.75,-1.00710090739,0.771208180514,0.453292303857,0.0,-1.50479671459
38.875,-0.998743271673,0.764808149509,0.449530563678,0.0,-1.49230884701
39.0,-0.990454993533,0.758461230489,0.44580004108,0.0,-1.4799246126
39.125,-0.982235497387,0.752166982692,0.442100476998,0.0,-1.46764315132
39.25,-0.974084212435,0.745924969016,0.438431614515,0.0,-1.4554636103
39.375,-0.966000572611,0.739734755985,0.434793198848,0.0,-1.44338514372
39.5,-0.957984016548,0.73359591372,0.431184977328,0.0,-1.43140691281
39.625,-0.950033987538,0.727508015911,0.427606699383,0.0,-1.41952808572
39.75,-0.942149933492,0.721470639784,0.424058116519,0.0,-1.40774783755
39.875,-0.934331306904,0.715483366075,0.420538982306,0.0,-1.39606535021
40.0,-0.92657756481,0.709545778998,0.417049052358,0.0,-1.38447981241
40.125,-0.918888168752,0.703657466219,0.413588084317,0.0,-1.3729904196
40.25,-0.911262584742,0.697818018824,0.410155837837,0.0,-1.36159637389
40.375,-0.903700283222,0.692027031295,0.406752074567,0.0,-1.35029688404
40.5,-0.896200739029,0.686284101476,0.403376558131,0.0,-1.33909116535
40.625,-0.888763431359,0.680588830551,0.400029054119,0.0,-1.32797843964
40.75,-0.881387843729,0.674940823013,0.396709330063,0.0,-1.31695793519
40.875,-0.874073463942,0.669339686637,0.393417155425,0.0,-1.30602888668
41.0,-0.866819784053,0.663785032452,0.390152301582,0.0,-1.29519053514
41.125,-0.85962630033,0.658276474717,0.386914541804,0.0,-1.28444212791
41.25,-0.852492513224,0.652813630891,0.383703651248,0.0,-1.27378291857
41.375,-0.845417927329,0.647396121607,0.380519406933,0.0,-1.26321216689
41.5,-0.838402051352,0.642023570647,0.37736158773,0.0,-1.25272913878
41.625,-0.831444398077,0.636695604915,0.374229974344,0.0,-1.24233310626
41.75,-0.82454448433,0.631411854412,0.371124349301,0.0,-1.23202334736
41.875,-0.817701830949,0.626171952208,0.368044496932,0.0,-1.22179914614
42.0,-0.810915962745,0.620975534419,0.364990203356,0.0,-1.21165979257
42.125,-0.804186408476,0.61582224018,0.361961256468,0.0,-1.20160458253
42.25,-0.797512700808,0.610711711622,0.358957445925,0.0,-1.19163281774
42.375,-0.790894376287,0.605643593846,0.355978563126,0.0,-1.1817438057
42.5,-0.784330975305,0.600617534895,0.353024401204,0.0,-1.17193685968
42.625,-0.777822042067,0.595633185737,0.350094755007,0.0,-1.16221129864
42.75,-0.77136712456,0.590690200234,0.347189421086,0.0,-1.15256644718
42.875,-0.764965774526,0.585788235121,0.344308197682,0.0,-1.14300163552
43.0,-0.758617547422,0.580926949982,0.341450884707,0.0,-1.13351619943
43.125,-0.752322002397,0.576106007226,0.338617283737,0.0,-1.12410948021
43.25,-0.746078702257,0.571325072063,0.335807197992,0.0,-1.11478082459
43.375,-0.739887213439,0.566583812482,0.333020432326,0.0,-1.10552958475
43.5,-0.733747105974,0.561881899227,0.330256793213,0.0,-1.09635511825
43.625,-0.727657953465,0.557219005774,0.327516088732,0.0,-1.08725678796
43.75,-0.72161933305,0.552594808309,0.324798128555,0.0,-1.07823396205
43.875,-0.715630825379,0.548008985705,0.322102723935,0.0,-1.06928601393
44.0,-0.709692014581,0.543461219502,0.319429687689,0.0,-1.06041232222
44.125,-0.703802488235,0.538951193879,0.316778834188,0.0,-1.05161227067
44.25,-0.697961837345,0.534478595639,0.314149979345,0.0,-1.04288524818
44.375,-0.692169656308,0.530043114183,0.311542940599,0.0,-1.03423064869
44.5,-0.436425542886,0.52564444149,0.308957536905,0.0,-1.0256478712
44.625,-0.43280377502,0.521282272094,0.306393588719,0.0,-1.01713631966
44.75,-0.429212063147,0.516956303065,0.303850917989,0.0,-1.008695403
44.875,-0.425650157839,0.512666233987,0.301329348139,0.0,-1.00032453503
45.0,-0.422117811741,0.508411766938,0.298828704059,0.0,-0.992023134447
45.125,-0.418614779549,0.504192606465,0.296348812093,0.0,-0.983790624759
45.25,-0.415140817997,0.50000845957,0.793889500025,0.0,-0.975626434259
45.375,-0.411695685834,0.495859035686,0.787301243387,0.0,-0.967529995988
45.5,-0.408279143816,1.24174404666,0.780767660763,0.0,-0.959500747688
45.625,-0.40489095468,1.2314391762,0.77428829843,0.0,-0.95153813177
45.75,-0.401530883134,1.22121982284,0.767862706428,0.0,-0.943641595272
45.875,-0.398198695838,1.21108527691,0.761490438534,0.0,-0.935810589819
46.0,-0.39489416139,1.2010348346,0.755171052226,0.0,-0.928044571588
46.125,-0.391617050306,1.19106779798,0.748904108656,0.0,-0.920343001271
46.25,-0.388367135008,1.18118347488,0.742689172617,0.0,-0.912705344031
46.375,-0.385144189806,1.17138117888,0.736525812513,0.0,-0.905131069474
46.5,-0.381947990882,1.16166022927,0.730413600331,0.0,-0.897619651605
46.625,-0.378778316279,1.15201995097,0.724352111609,0.0,-0.890170568795
46.75,-0.375634945877,1.14245967453,0.718340925408,0.0,-0.882783303743
46.875,-0.372517661387,1.13297873601,0.712379624283,0.0,-0.875457343442
47.0,-0.369426246328,1.12357647704,0.706467794251,0.0,-0.868192179141
47.125,-0.366360486019,1.11425224466,0.700605024767,0.0,-0.860987306314
47.25,-0.363320167556,1.10500539135,0.69479090869,0.0,-0.853842224617
47.375,-0.360305079807,1.09583527498,0.689025042262,0.0,-0.846756437862
47.5,-0.357315013389,1.08674125871,0.683307025072,0.0,-0.839729453978
47.625,-0.354349760658,1.07772271103,0.677636460033,0.0,-0.832760784977
47.75,-0.35140911569,1.06877900564,0.672012953354,0.0,-0.825849946921
47.875,-0.348492874275,1.05990952143,0.666436114511,0.0,-0.818996459887
48.0,-0.345600833894,1.05111364249,0.660905556222,0.0,-0.812199847937
48.125,-0.34273279371,1.04239075796,0.655420894417,0.0,-0.80545963908
48.25,-0.339888554552,1.03374026211,0.649981748216,0.0,-0.798775365244
48.375,-0.337067918902,1.02516155419,0.644587739898,0.0,-0.792146562241
48.5,-0.334270690882,1.01665403845,0.639238494876,0.0,-0.785572769733
48.625,-0.331496676239,1.0082171241,0.633933641673,0.0,-0.779053531206
48.75,-0.328745682332,0.999850225227,0.628672811894,0.0,-0.772588393932
48.875,-0.326017518118,0.991552760803,0.623455640202,0.0,-0.766176908941
49.0,-0.323311994141,0.983324154608,0.618281764292,0.0,-1.63481863099
49.125,-0.320628922515,0.975163835208,0.613150824863,0.0,-1.62125174958
49.25,-0.317968116916,0.96707123591,0.608062465599,0.0,-1.60779745575
49.375,-0.315329392563,0.959045794726,0.60301633314,0.0,-1.59445481517
49.5,-0.312712566212,0.95108695433,0.598012077057,0.0,-1.58122290126
49.625,-0.310117456137,0.943194162021,0.593049349831,0.0,-1.56810079513
49.75,-0.307543882121,0.935366869686,0.588127806826,0.0,-1.55508758552
49.875,-0.304991665442,0.927604533759,0.583247106267,0.0,-1.54218236872
50.0,-0.927460628863,0.919906615186,0.578406909213,0.0,-1.52938424855
50.125,-0.919763904515,0.912272579387,0.573606879537,0.0,-1.51669233623
50.25,-0.91213105303,1.15470189622,0.568846683904,0.0,-1.50410575037
50.375,-0.904561544346,1.14511936309,0.564125991741,0.0,-1.49162361691
50.5,-0.8970548528,1.1356163526,0.55944447522,0.0,-1.47924506902
50.625,-0.889610457089,1.12619220482,0.554801809236,0.0,-1.46696924708
50.75,-0.882227840241,1.11684626528,0.550197671377,0.0,-1.45479529859
50.875,-0.874906489569,1.10757788496,0.545631741912,0.0,-1.44272237813
51.0,-0.867645896643,1.09838642021,0.541103703759,0.0,-1.43074964731
51.125,-0.860445557254,1.08927123274,0.536613242469,0.0,-1.41887627468
51.25,-0.853304971374,1.08023168954,0.532160046204,0.0,-1.4071014357
51.375,-0.846223643127,1.07126716287,0.527743805711,0.0,-1.39542431266
51.5,-0.839201080751,1.06237703018,0.523364214306,0.0,-1.38384409464
51.625,-0.832236796564,1.0535606741,0.519020967848,0.0,-1.37235997747
51.75,-0.825330306934,1.04481748237,0.514713764722,0.0,-1.36097116362
51.875,-0.818481132241,1.03614684784,0.510442305814,0.0,-1.3496768622
52.0,-0.811688796844,1.02754816837,0.506206294493,0.0,-1.33847628889
52.125,-0.804952829051,1.01902084682,0.502005436591,0.0,-1.32736866586
52.25,-0.798272761083,1.01056429102,0.497839440379,0.0,-1.31635322174
52.375,-0.791648129044,1.0021779137,0.49370801655,0.0,-1.30542919157
52.5,-0.785078472888,0.993861132467,0.489610878199,0.0,-1.29459581673
52.625,-0.778563336386,0.985613369771,0.4855477408,0.0,-1.2838523449
52.75,-0.772102267095,0.977434052844,0.481518322189,0.0,-1.27319802999
52.875,-0.765694816328,0.969322613675,0.477522342544,0.0,-1.26263213213
53.0,-0.759340539119,0.961278488966,0.473559524365,0.0,-1.25215391756
53.125,-0.753038994198,0.953301120093,0.469629592454,0.0,-1.24176265863
53.25,-0.746789743953,0.945389953071,0.465732273898,0.0,-1.23145763371
53.375,-0.740592354408,0.937544438508,0.461867298049,0.0,-1.22123812718
