t, 1, 2, 3, 4, 5
22.25,-0.327076930082,0.564951492341,-0.391534332571,0.19196485423,-0.659110074398
22.375,-0.324362614354,0.560263125233,-0.388285103723,0.190371794081,-0.653640312772
22.5,-0.321670823939,0.555613665511,-0.385062839274,0.188791954272,-0.648215943097
22.625,-0.319001371904,0.551002790295,-0.381867315456,0.187225225092,-0.642836588678
22.75,-0.316354072871,0.546430179384,-0.378698310354,0.185671497738,-0.637501875947
22.875,-0.313728742998,0.541895515232,-0.375555603898,0.184130664313,-0.632211434437
23.0,-0.311125199969,0.53739848293,-0.372438977844,0.182602617814,-0.626964896752
23.125,-0.308543262982,0.532938770184,-0.369348215757,0.181087252125,-0.621761898548
23.25,-0.305982752734,0.528516067289,-0.366283103,0.179584462013,-0.616602078504
23.375,-0.303443491412,0.524130067111,-0.363243426717,0.178094143116,-0.611485078296
23.5,-0.300925302676,0.519780465065,-0.360228975817,0.176616191939,-0.606410542576
23.625,-0.298428011651,0.515466959093,-0.357239540964,0.175150505847,-0.601378118942
23.75,-0.295951444914,0.511189249645,-0.354274914556,0.173696983055,-0.59638745792
23.875,-0.29349543048,0.506947039656,-0.351334890714,0.172255522623,-0.591438212932
24.0,-0.29105979779,0.502740034527,-0.348419265271,0.17082602445,-0.586530040281
24.125,-0.288644377704,0.498567942101,-0.345527835749,0.169408389263,-0.581662599118
24.25,-0.286249002482,0.49443047265,-0.342660401355,0.168002518616,-0.576835551425
24.375,-0.283873505778,0.490327338847,-0.33981676296,0.166608314878,-0.572048561989
24.5,-0.281517722626,0.486258255751,-0.336996723088,0.165225681229,-0.567301298376
24.625,-0.279181489429,0.482222940785,-0.334200085901,0.163854521652,-0.562593430916
24.75,-0.276864643947,0.478221113716,-0.331426657188,0.162494740927,-0.557924632669
24.875,-0.274567025289,0.47425249664,-0.328676244349,0.161146244624,-0.553294579413
25.0,-0.272288473895,0.470316813955,-0.32594865638,0.159808939098,-1.42370294961
25.125,-0.270028831532,0.466413792349,-0.323243703866,0.158482731479,-1.41188805547
25.25,-0.26778794128,0.462543160777,-0.320561198962,0.157167529668,-1.40017120967
25.375,-0.265565647521,0.458704650444,-0.31790095538,0.155863242333,-1.38855159854
25.5,-0.263361795927,0.454897994784,-0.315262788382,0.154569778896,-1.37702841517
25.625,-0.261176233452,0.451122929447,-0.312646514759,0.153287049534,-1.36560085932
25.75,-0.259008808321,0.447379192271,-0.310051952825,0.152014965168,-1.35426813742
25.875,-0.256859370017,0.443666523275,-0.307478922402,0.150753437458,-1.34302946246
26.0,-0.879727769272,0.439984664633,-0.304927244805,0.149502378796,-1.33188405397
26.125,-0.872427165958,0.436333360657,-0.302396742834,0.148261702305,-1.32083113797
26.25,-0.865187148213,0.432712357785,-0.299887240759,0.147031321825,-1.30986994688
26.375,-0.858007213258,0.429121404557,-0.297398564306,0.145811151912,-1.29899971951
26.5,-0.850886862481,0.425560251598,-0.294930540651,0.144601107832,-1.28821970098
26.625,-0.843825601412,0.422028651605,-0.292482998403,0.143401105554,-1.27752914266
26.75,-0.836822939682,0.418526359328,-0.290055767591,0.142211061744,-1.26692730216
26.875,-0.829878390993,0.415053131549,-0.287648679657,0.141030893759,-1.25641344323
27.0,-0.57299147308,0.411608727071,-0.285261567442,0.139860519643,-1.24598683574
27.125,-0.568236384525,0.408192906697,-0.282894265172,0.138699858119,-1.23564675562
27.25,-0.563520757058,0.404805433218,-0.280546608452,0.137548828585,-0.350392484793
27.375,-0.558844263203,0.401446071389,-0.278218434247,0.136407351109,-0.3474846801
27.5,-0.554206578202,0.398114587922,-0.275909580879,0.13527534642,-0.344601006427
27.625,-0.549607379992,0.39481075146,-0.273619888009,0.134152735907,-0.341741263518
27.75,-0.545046349182,0.391534332571,-0.27134919663,0.13303944161,-0.338905252779
27.875,-0.540523169032,0.388285103723,-0.269097349054,0.131935386217,-0.336092777263
28.0,-0.53603752543,1.13506283927,-0.266864188903,0.130840493056,-0.333303641659
28.125,-0.531589106872,1.12564328493,-0.264649561094,0.129754686093,-0.330537652274
28.25,-0.527177604438,1.11630190072,0.237546688167,0.128677889925,-0.327794617026
28.375,-0.522802711771,1.10703803792,0.235575357717,0.127610029772,-0.325074345425
28.5,-0.518464125059,1.09785105321,0.233620386762,0.126551031479,-0.322376648562
28.625,-0.514161543008,1.08874030859,0.231681639538,0.125500821502,-0.319701339095
28.75,-0.509894666826,1.07970517138,0.229758981411,0.124459326911,-0.317048231239
28.875,-0.505663200201,1.07074501412,0.227852278861,0.123426475379,-0.314417140749
29.0,-0.501466849279,1.06185921459,0.225961399477,0.122402195179,-0.311807884908
29.125,-0.497305322646,1.05304715571,0.224086211948,0.121386415181,-0.309220282518
29.25,-0.493178331304,1.04430822553,0.222226586051,0.120379064844,-0.306654153884
29.375,-0.489085588655,1.03564181717,0.220382392646,0.119380074212,-0.304109320799
29.5,-0.485026810481,1.0270473288,0.218553503661,0.118389373911,-0.30158560654
29.625,-0.481001714918,1.01852416357,0.216739792092,0.117406895143,-0.299082835847
29.75,-0.477010022446,1.0100717296,0.214941131984,0.116432569678,-0.296600834916
29.875,-0.473051455861,1.0016894399,0.213157398429,0.115466329855,-0.294139431384
30.0,-0.469125740262,0.99337671237,0.211388467558,0.114508108573,-0.291698454319
30.125,-0.465232603028,0.985132969735,0.209634216526,0.11355783929,-0.289277734209
30.25,-0.461371773801,0.976957639507,0.20789452351,0.112615456013,-0.286877102947
30.375,-0.457542984466,0.968850153953,0.206169267698,0.111680893299,-0.284496393821
30.5,-0.453745969132,0.960809950048,0.204458329278,0.110754086248,-0.282135441504
30.625,-0.449980464118,0.952836469443,0.202761589436,0.109834970497,-0.279794082038
30.75,-0.446246207928,0.94492915842,0.201078930341,0.108923482219,-0.27747215283
30.875,-0.442542941238,0.937087467858,0.199410235142,0.108019558115,-0.275169492633
31.0,-0.438870406874,0.92931085319,0.197755387956,0.107123135413,-0.272885941539
31.125,-0.435228349797,0.921598774372,0.196114273862,0.106234151861,-0.270621340967
31.25,-0.431616517087,0.913950695839,0.194486778894,0.105352545722,-0.268375533653
31.375,-0.42803465792,0.906366086472,0.19287279003,0.104478255776,-0.266148363636
31.5,-0.424482523553,0.898844419558,0.191272195188,0.103611221306,-0.263939676252
31.625,-0.42095986731,0.891385172757,0.189684883214,0.102751382101,-0.261749318117
31.75,-0.417466444561,0.883987828062,0.188110743877,0.10189867845,-0.259577137124
31.875,-0.414002012704,0.876651871766,0.186549667862,0.101053051137,-0.257422982426
32.0,-0.410566331154,0.869376794425,0.18500154676,0.100214441437,-0.255286704426
32.125,-0.407159161319,0.862162090821,0.183466273062,0.0993827911144,-0.253168154773
32.25,-0.40378026659,0.855007259932,0.181943740151,0.0985580424143,-0.251067186344
32.375,-0.400429412319,0.84791180489,0.180433842296,0.0977401380622,-0.248983653236
32.5,-0.397106365808,0.840875232953,0.178936474641,0.096929021259,-0.24691741076
32.625,-0.393810896287,0.833897055468,0.177451533201,0.0961246356767,-0.244868315426
32.75,-0.390542774903,0.826976787835,0.175978914856,0.0953269254551,-0.242836224934
32.875,-0.387301774702,0.820113949478,0.17451851734,0.0945358351971,-0.240820998167
33.0,-0.384087670613,0.813308063809,0.173070239236,0.0937513099656,-0.238822495177
33.125,-0.380900239434,0.806558658193,0.171633979967,0.0929732952795,-0.236840577178
33.25,-0.377739259813,1.04986526392,0.170209639795,0.0922017371096,-0.234875106537
33.375,-0.374604512237,1.04115273933,0.168797119804,0.0914365818751,-0.232925946761
33.5,-0.371495779014,1.03251251742,0.167396321903,0.09067777644,-0.230992962492
33.625,-0.368412844258,1.02394399819,0.166007148814,0.0899252681092,-0.229076019494
33.75,-0.365355493875,1.0154465866,0.164629504066,0.0891790046248,-0.227174984645
33.875,-0.362323515549,1.00701969254,0.163263291989,0.0884389341627,-0.225289725927
34.0,-0.359316698723,0.998662730801,0.161908417706,0.0877050053287,-0.22342011242
34.125,-0.356334834591,0.990375121046,0.160564787128,0.0869771671554,-0.221566014289
34.25,-0.353377716076,0.982156287738,0.159232306947,0.0862553690981,-0.219727302775
34.375,-0.350445137822,0.974005660123,0.15791088463,0.0855395610316,-0.21790385019
34.5,-0.347536896177,0.965922672182,0.156600428409,0.0848296932468,-0.216095529905
34.625,-0.344652789179,0.957906762592,0.155300847281,0.084125716447,-0.21430221634
34.75,-0.34179261654,0.94995737469,0.154012050996,0.0834275817447,-0.21252378496
34.875,-0.338956179637,0.942073956432,0.152733950055,0.0827352406579,-0.210760112261
35.0,-0.336143281494,0.934255960355,0.1514664557,0.0820486451072,-0.209011075766
35.125,-0.33335372677,0.92650284354,0.150209479909,0.0813677474121,-0.207276554013
35.25,-0.330587321743,0.918814067572,0.148962935392,0.0806925002877,-0.205556426548
35.375,-0.327843874303,0.911189098506,0.147726735584,0.0800228568416,-0.203850573918
35.5,-0.32512319393,0.903627406827,0.146500794636,0.0793587705705,-0.20215887766
35.625,-0.322425091687,0.896128467414,0.145285027413,0.078700195357,-0.200481220294
35.75,-0.319749380205,0.888691759505,0.144079349486,0.0780470854664,-0.198817485315
35.875,-0.31709587367,0.881316766659,0.142883677128,0.0773993955438,-0.197167557186
36.0,-0.0644643878092,0.87400297672,0.141697927305,0.0767570806102,-0.195531321328
36.125,-0.0639294167195,0.866749881783,0.140522017673,0.0761200960603,-0.193908664112
36.25,-0.0633988851984,0.859556978159,0.13935586657,0.0754883976588,-0.192299472854
36.375,-0.0628727564031,0.852423766337,0.138199393014,0.0748619415375,-0.190703635803
36.5,-0.0623509937967,0.845349750952,0.137052516694,0.0742406841922,-0.189121042137
36.625,-0.0618335611456,0.838334440751,0.135915157965,0.0736245824798,-0.187551581952
36.75,-0.0613204225165,0.831377348557,0.134787237843,0.0730135936152,-0.185995146259
36.875,-0.0608115422748,0.824477991235,0.133668678,0.0724076751684,-0.184451626969
37.0,-0.0603068850813,1.56763588966,0.132559400758,0.0718067850615,-0.182920916895
37.125,-0.0598064158901,1.55462653816,0.131459329083,0.0712108815657,-0.181402909735
37.25,-0.0593100999463,1.54172514747,0.130368386581,0.0706199232987,-0.179897500073
37.375,-0.0588179027833,1.52893082164,0.129286497492,0.0700338692214,-0.178404583365
37.5,-0.0583297902205,1.51624267217,0.128213586684,0.0694526786353,-0.176924055936
37.625,-0.057845728361,1.50365981795,0.127149579648,0.0688763111799,-0.17545581497
37.75,-0.0573656835893,1.49118138515,0.126094402495,0.0683047268293,-0.173999758507
37.875,-0.0568896225686,1.47880650721,0.125047981949,0.0677378858899,-0.17255578543
38.0,-0.056417512239,1.46653432476,0.124010245341,0.0671757489977,-0.171123795463
38.125,-0.0559493198149,1.45436398557,0.122981120605,0.066618277115,-0.169703689162
38.25,-0.0554850127827,1.44229464445,0.121960536274,0.0660654315283,-0.168295367908
38.375,-0.0550245588987,1.43032546327,0.120948421474,0.0655171738454,-0.166898733899
38.5,-0.0545679261867,1.41845561082,0.119944705918,0.0649734659925,-0.165513690148
38.625,-0.054115082936,1.4066842628,0.118949319905,0.064434270212,-0.164140140469
38.75,-0.0536659976989,1.39501060175,0.117962194308,0.0638995490595,-0.162777989477
38.875,-0.0532206392887,1.38343381701,0.116983260578,0.0633692654013,-0.161427142578
39.0,-0.0527789767777,1.3719531046,0.116012450732,0.0628433824121,-0.160087505961
39.125,-0.0523409794946,1.36056766728,0.115049697353,0.0623218635718,-0.158758986597
39.25,-0.0519066170228,1.34927671436,0.114094933583,0.0618046726639,-0.157441492226
39.375,-0.051475859198,1.33807946176,0.113148093118,0.0612917737719,-0.156134931356
39.5,-0.0510486761064,1.32697513188,0.112209110204,0.0607831312777,-0.154839213252
39.625,-0.0506250380822,1.31596295358,0.111277919635,0.0602787098587,-0.153554247933
39.75,-0.050204915706,1.30504216213,0.110354456745,0.0597784744855,-0.152279946165
39.875,-0.0497882798025,1.29421199914,0.109438657402,0.0592823904193,-0.151016219455
40.0,-0.0493751014384,1.28347171249,0.10853045801,0.0587904232095,-0.149762980043
40.125,-0.0489653519206,1.27282055634,0.1076297955,0.0583025386916,-0.148520140898
40.25,-0.0485590027942,1.26225779102,0.106736607323,0.0578187029846,-0.147287615712
40.375,-0.0481560258402,1.251782683,0.105850831454,0.0573388824886,-0.146065318891
40.5,-0.0477563930741,1.24139450484,0.10497240638,0.0568630438824,-0.144853165554
40.625,-0.0473600767434,1.23109253512,0.104101271099,0.0563911541215,-0.143651071522
40.75,-0.0469670493259,1.22087605844,0.103237365114,0.0559231804357,-0.142458953318
40.875,-0.0465772835279,1.2107443653,0.102380628432,0.0554590903266,-0.141276728153
41.0,-0.0461907522822,1.20069675213,0.101531001557,0.0549988515654,-0.140104313929
41.125,-0.0458074287463,1.19073252115,0.100688425487,0.0545424321911,-0.138941629228
41.25,-0.0454272863001,1.18085098041,0.0998528417096,0.0540898005076,-0.137788593307
41.375,-0.0450502985449,1.17105144369,0.0990241921971,0.053640925082,-0.136645126093
41.5,-0.0446764393008,1.16133323045,0.0982024194044,0.0531957747421,-0.135511148179
41.625,-0.0443056826051,1.15169566583,0.0973874662636,0.0527543185747,-0.134386580817
41.75,-0.0439380027107,1.14213808053,0.0965792761804,0.0523165259228,-0.133271345909
41.875,-0.0435733740842,1.13265981083,0.0957777930302,0.051882366384,-0.13216536601
42.0,-0.0432117714039,1.12326019852,0.0949829611542,0.0514518098082,-0.131068564314
42.125,-0.0428531695585,1.11393859084,0.0941947253553,0.0510248262954,-0.129980864654
42.25,-0.0424975436448,1.10469434046,0.0934130308946,0.0506013861938,-0.128902191496
42.375,-0.0421448689665,1.0955268054,0.0926378234875,0.0501814600977,-0.127832469931
42.5,-0.0417951210322,1.08643534904,0.0918690492998,0.0497650188454,-0.126771625672
42.625,-0.0414482755536,1.07741934001,0.0911066549441,0.0493520335172,-0.125719585048
42.75,-0.0411043084442,1.0684781522,0.0903505874761,0.0489424754334,-0.124676275003
42.875,-0.0407631958171,1.0596111647,0.0896007943907,0.0485363161522,-0.123641623081
43.0,-0.0404249139839,1.05081776172,0.0888572236187,0.0481335274681,-0.122615557434
43.125,-0.0400894394527,1.04209733263,0.088119823523,0.0477340814094,-0.121598006805
43.25,-0.0397567489264,1.03344927182,-0.662611457105,0.0473379502366,-0.120588900531
43.375,-0.0394268193014,1.02487297874,-0.657112638528,0.0469451064405,-0.119588168534
43.5,-0.0390996276659,1.01636785781,-0.651659453038,0.0465555227401,-0.11859574132
43.625,-0.0387751512979,1.00793331839,-0.646251521938,0.0461691720809,-0.117611549968
43.75,-0.0384533676644,0.99956877474,-0.640888469676,0.0457860276327,-0.116635526133
43.875,-0.0381342544191,0.991273645991,-0.635569923815,0.0454060627881,-0.115667602033
44.0,-0.0378177894013,0.983047356088,-0.63029551501,0.0450292511606,-0.114707710453
44.125,-0.037503950634,0.974889333758,-0.62506487698,0.0446555665825,-0.113755784732
44.25,-0.0371927163228,0.966799012467,-0.619877646484,-0.955715016897,-0.112811758764
44.375,-0.0368840648541,0.958775830386,-0.614733463296,-0.947783817651,-0.111875566991
44.5,0.213422025206,0.950819230344,-0.609631970179,-0.939918437106,-0.110947144399
44.625,0.211650898275,0.942928659798,-0.60457281286,-0.932118329054,-0.110026426516
44.75,0.209894469407,0.935103570788,-0.599555640008,-0.924382951815,-0.1091133494
44.875,0.208152616629,0.927343419902,-0.594580103205,-0.916711768208,-0.108207849644
45.0,0.206425218977,0.919647668237,-0.589645856926,-0.909104245509,-0.107309864366
45.125,0.204712156493,0.912015781363,-0.584752558512,-0.901559855415,-0.106419331204
45.25,0.203013310213,0.904447229285,-0.579899868151,-0.894078074006,-0.105536188317
45.375,0.201328562161,0.896941486405,-0.575087448846,-0.886658381712,-0.104660374374
45.5,0.19965779534,1.63949803149,-0.570314966401,-0.879300263273,-0.103791828555
45.625,0.198000893724,1.62589231711,-0.565582089391,-0.872003207706,-0.102930490543
45.75,0.19635774225,1.61239951257,-0.560888489143,-0.864766708267,-0.102076300524
45.875,0.194728226809,1.59901868086,-0.556233839709,-0.857590262419,-0.101229199177
46.0,0.19311223424,1.58574889277,-0.551617817849,-0.850473371796,-0.100389127677
46.125,0.19150965232,1.57258922676,-0.547040103003,-0.843415542165,-0.099556027684
46.25,0.189920369759,1.55953876896,-0.542500377274,-0.836416283397,-0.0987298413442
46.375,0.188344276188,1.5465966131,-0.537998325399,-0.829475109429,-0.0979105112831
46.5,0.186781262157,1.5337618604,-0.533533634736,-0.822591538232,-0.0970979806024
46.625,0.185231219122,1.52103361956,-0.529105995234,-0.815765091779,-0.096292192876
46.75,0.18369403944,1.50841100667,-0.524715099417,-0.808995296006,-0.0954930921462
46.875,0.182169616363,1.49589314514,-0.520360642359,-0.802281680788,-0.0947006229194
47.0,0.180657844026,1.48347916569,-0.516042321666,-0.795623779898,-0.0939147301629
47.125,0.179158617446,1.47116820622,-0.511759837452,-0.789021130979,-0.0931353593004
47.25,0.177671832509,1.45895941179,-0.507512892322,-0.782473275512,-0.0923624562086
47.375,0.176197385965,1.44685193458,-0.503301191347,-0.77597975878,-0.0915959672134
47.5,0.174735175421,1.43484493378,-0.499124442045,-0.769540129844,-0.090835839086
47.625,0.173285099334,1.42293757557,-0.494982354364,-0.763153941504,-0.0900820190395
47.75,0.171847057005,1.41112903304,-0.490874640656,-0.756820750272,-0.089334454725
47.875,0.170420948568,1.39941848614,-0.486801015662,-0.75054011634,-0.088593094228
